company,email,segment,role,city,cluster,hook,source_url,priority,status,round,last_sent,replied
Applied Intuition - VehicleSim (CarSim) Ann Arbor,sales@carsim.com,sim,VehicleSim Application Engineer,"Ann Arbor, MI",Ann Arbor-Green Rd,CarSim/TruckSim用户常缺高质量边缘场景输入，23个CARLA场景+遥测CSV+NCAP/ISO 21448标注可作为其ADAS工具链的现成激励集,https://www.carsim.com/contactus/,HIGH,pending,0,,
WeOn Automation Inc.,support@weonauto.com,tier1,ADAS V&V Manager,"Troy, MI",Troy-Big Beaver,WeOn做线控与智能感知方案且需量产级认证测试，23个CARLA边缘场景+SOTIF标注可直接充实其感知与控制验证用例,https://weonauto.com,HIGH,pending,0,,
eTech Stars,info@etechstars.com,eng,Autonomy Validation Lead,"Detroit, MI",Detroit-Downtown,底特律+霍顿双研发中心专注AV与机器人技术，23个预验证CARLA边缘场景可即插即用地扩充其自动驾驶回归测试集,https://www.etechstars.com,HIGH,pending,0,,
eTech Stars,partnerships@etechstars.com,eng,Partnerships / Technology Sourcing,"Detroit, MI",Detroit-Downtown,以合作方式引入现成边缘场景数据集，比自建场景库快，23个CARLA场景含遥测CSV与SOTIF标注,https://www.etechstars.com,MED,pending,0,,
"Touchstone Evaluations, Inc.",president@touchstoneevaluations.com,eng,Human Factors / Driver-in-the-Loop Lead,"Grosse Pointe, MI",Detroit-Grosse Pointe,其driver-in-the-loop与模拟器研究需要可复现的危险场景脚本，23个CARLA边缘场景+遥测CSV可直接驱动被试实验,http://touchstone-evaluations.com/home,HIGH,pending,0,,
University of Michigan APRIL Robotics Lab,ebolson@umich.edu,research,Lab Director / Perception Research PI,"Ann Arbor, MI",Ann Arbor-Mcity,APRIL实验室做感知与规划算法，23个带SOTIF标注的CARLA边缘场景+遥测CSV可作为算法鲁棒性基准集,https://april.eecs.umich.edu/people/ebolson,MED,pending,0,,
CompuMak Engineering (Autonomous Systems),eng-central@compumakengineering.com,eng,Simulation & Validation Manager,"Houston, TX",Houston-HQ / Detroit-MI Engineering Center,官网明确使用CARLA+IPG CarMaker+dSPACE做闭环仿真与安全关键场景验证，23个现成CARLA边缘场景+SOTIF标注可立即接入其交付项目,https://compumakengineering.com/contact,HIGH,pending,0,,
Reynolds & Moore,info@reynolds-moore.com,eng,Functional Safety Lead,"Dallas (Coppell), TX",Dallas-Cypress Waters,专做ISO 26262/自主系统安全案例，23个CARLA边缘场景+NCAP/ISO 21448/UN-R157标注可作为其客户安全论证的现成证据素材,https://www.reynolds-moore.com/careers,HIGH,pending,0,,
UT Austin Center for Transportation Research (Texas SMARTTrack),a-bhasin@mail.utexas.edu,test_facility,Test Track Program Director,"Austin, TX",Austin-Pickle Research Campus,SMARTTrack三级试车场建设中，23个CARLA边缘场景可作为实车测试前的虚拟场景库与标准化评测基线,https://ctr.utexas.edu/research/texas-smarttrack/,HIGH,pending,0,,
Texas A&M Transportation Institute - Connected & Automated Transportation,B-Kuhn@tti.tamu.edu,research,CAV Strategy Lead,"College Station, TX",Bryan-College Station RELLIS,TTI主导德州AV试验场合作，23个预验证CARLA边缘场景+遥测CSV可补足其虚拟测试环节的场景多样性,https://connected-vehicles.tti.tamu.edu/people,HIGH,pending,0,,
Texas A&M Transportation Institute - Center for Transportation Safety,m-manser@tti.tamu.edu,research,Vehicle Automation / Human Factors Lead,"Austin, TX",Austin-TTI Office,研究方向含车辆自动化与驾驶人行为，23个CARLA边缘场景+遥测CSV可作为人机共驾实验的可复现刺激材料,https://connected-vehicles.tti.tamu.edu/people,MED,pending,0,,
Texas A&M Transportation Institute - System Operations & Technologies,r-brydia@tamu.edu,research,Emerging Technologies Division Head,"College Station, TX",Bryan-College Station RELLIS,负责新兴技术与CAV方向，23个带NCAP/ISO 21448标注的CARLA场景可直接用于其CAV评测项目,https://connected-vehicles.tti.tamu.edu/people,MED,pending,0,,
"SIERA.AI (Stocked Robotics, Inc.)",info@siera.ai,eng,Perception Safety Engineering Manager,"Austin, TX",Austin-Capital of Texas Hwy,做工业车辆AI防撞与3D感知安全系统，23个CARLA边缘场景+遥测CSV可用于其感知模型的极端工况回归验证,http://www.siera.ai/contact-us/,MED,pending,0,,
"SIERA.AI (Stocked Robotics, Inc.)",sales@siera.ai,eng,Solutions / Technical Sales Lead,"Austin, TX",Austin-Capital of Texas Hwy,以订阅式边缘场景库支撑其安全系统的验证话术与客户举证，含SOTIF标注,http://www.siera.ai/contact-us/,LOW,pending,0,,
Autolane,kyle@goautolane.com,av_operator,Head of Marketing / Ops Partnerships,"Austin, TX",Austin-Retail AV Delivery,在奥斯汀运营受监管的自动配送，23个CARLA边缘场景可用于其取送货场景的风险预演与对外安全叙事,https://www.businesswire.com/news/home/20260720175183/en/,MED,pending,0,,
UL Solutions (Functional Safety / kVA by UL),Global.FunctionalSafety@ul.com,cert,Functional Safety Assessment Lead,"Northbrook, IL",US-National Certification,提供UL 4600/ISO 21448/ISO 26262评估，23个带标注的CARLA边缘场景可作为其客户安全案例的第三方场景证据来源,https://developer.arm.com/solutions/functional-safety-partnership-program/ul,MED,pending,0,,
General Motors,info@gm.com,oem,Functional Safety Manager,"Warren, MI",Detroit Metro/GM Tech Center,Super Cruise ODD expansion needs pre-validated SOTIF edge cases for UN-R157 evidence,https://www.gm.com,HIGH,pending,,,false
Ford Motor Company,info@ford.com,oem,ADAS Validation Lead,"Dearborn, MI",Detroit Metro/Dearborn,BlueCruise hands-free release gates need reproducible edge-case scenarios mapped to ISO 21448,https://www.ford.com,HIGH,pending,,,false
Stellantis North America,info@stellantis.com,oem,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,AutoDrive L3 programs need SOTIF triggering-condition coverage evidence for homologation,https://www.stellantis.com,HIGH,pending,,,false
Toyota Motor North America R&D,info@toyota.com,oem,AV Validation Lead,"York Township, MI",Ann Arbor Area,Toyota Safety Sense NCAP re-validation benefits from a curated edge-case scenario library,https://www.toyota.com,HIGH,pending,,,false
Hyundai America Technical Center,info@hatci.com,oem,Functional Safety Manager,"Superior Township, MI",Ann Arbor Area,HDA and Highway Driving Pilot validation needs SOTIF edge-case coverage for US NCAP,https://www.hatci.com,HIGH,pending,,,false
Nissan Technical Center North America,info@nissanusa.com,oem,ADAS Systems Engineer,"Farmington Hills, MI",Detroit Metro,ProPILOT Assist validation needs reproducible cut-in and VRU edge cases,https://www.nissanusa.com,HIGH,pending,,,false
Subaru Research and Development,info@subaru.com,oem,ADAS Validation Lead,"Ann Arbor, MI",Ann Arbor Area,EyeSight stereo-camera limits are exactly the SOTIF triggering conditions our library covers,https://www.subaru.com,HIGH,pending,,,false
Mazda North American Operations,info@mazdausa.com,oem,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,i-Activsense NCAP uplift needs scenario evidence beyond regulated test cases,https://www.mazdausa.com,MED,pending,,,false
Rivian Automotive,info@rivian.com,oem,AV Validation Lead,"Plymouth, MI",Detroit Metro/Plymouth,Autonomy Platform release gating needs edge-case regression scenarios for safety case sign-off,https://www.rivian.com,HIGH,pending,,,false
Volkswagen Group of America,info@vw.com,oem,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,IQ.DRIVE and Travel Assist validation needs UN-R157 aligned scenario evidence,https://www.vw.com,MED,pending,,,false
Bollinger Motors,info@bollingermotors.com,oem,Safety Case Engineer,"Oak Park, MI",Detroit Metro,Class 4 commercial EV ADAS content needs a defensible SOTIF argument on a small safety team,https://www.bollingermotors.com,MED,pending,,,false
Daimler Truck North America,info@daimlertruck.com,oem,Functional Safety Manager,"Detroit, MI",Detroit Metro,Detroit Assurance active safety suite needs heavy-truck edge cases for SOTIF sign-off,https://www.daimlertruck.com,HIGH,pending,,,false
General Dynamics Land Systems,info@gdls.com,oem,Director of Autonomy,"Sterling Heights, MI",Detroit Metro/Sterling Heights,Autonomous ground vehicle programs need structured edge-case scenarios for safety release,https://www.gdls.com,HIGH,pending,,,false
BAE Systems Combat Vehicles,info@baesystems.com,oem,Safety Case Engineer,"Sterling Heights, MI",Detroit Metro/Sterling Heights,Optionally manned vehicle autonomy needs a scenario-based safety argument,https://www.baesystems.com,MED,pending,,,false
AM General,info@amgeneral.com,oem,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Tactical vehicle driver-assist content needs edge-case validation evidence,https://www.amgeneral.com,MED,pending,,,false
Slate Auto,info@slate.auto,oem,ADAS Systems Engineer,"Troy, MI",Detroit Metro/Troy,New-entrant EV program needs an off-the-shelf edge-case library to stand up a SOTIF process fast,https://www.slate.auto,MED,pending,,,false
The Shyft Group,info@theshyftgroup.com,oem,Safety Case Engineer,"Novi, MI",Novi Tech Corridor,Blue Arc last-mile EV platforms need ADAS edge-case validation for fleet customers,https://www.theshyftgroup.com,MED,pending,,,false
Robert Bosch LLC,info@bosch.us,tier1,Functional Safety Manager,"Farmington Hills, MI",Detroit Metro,Radar and camera perception stacks need SOTIF triggering-condition scenarios for OEM sign-off,https://www.bosch.us,HIGH,pending,,,false
ZF North America,info@zf.com,tier1,Safety Case Engineer,"Northville, MI",Detroit Metro/Northville,coPILOT and commercial vehicle AD need UN-R157 aligned scenario evidence,https://www.zf.com,HIGH,pending,,,false
Continental Automotive Systems,info@continental.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Perception sensor validation needs edge cases beyond regulated NCAP test protocols,https://www.continental.com,HIGH,pending,,,false
Lear Corporation,info@lear.com,tier1,ADAS Systems Engineer,"Southfield, MI",Detroit Metro/Southfield,E-Systems safety-critical content needs ISO 26262 and SOTIF scenario evidence,https://www.lear.com,MED,pending,,,false
Magna Electronics,info@magna.com,tier1,AV Validation Lead,"Auburn Hills, MI",Auburn Hills Corridor,Magna ADAS and autonomous driving portfolio needs edge-case coverage for OEM safety cases,https://www.magna.com,HIGH,pending,,,false
BorgWarner,info@borgwarner.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Safety-critical propulsion controls need ISO 26262 scenario-based validation evidence,https://www.borgwarner.com,MED,pending,,,false
DENSO International America,info@denso.com,tier1,ADAS Validation Lead,"Southfield, MI",Detroit Metro/Southfield,Global Safety Package sensor fusion needs SOTIF triggering-condition scenarios,https://www.denso.com,HIGH,pending,,,false
Forvia,info@forvia.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Cockpit and ADAS integration needs edge-case evidence for OEM homologation packages,https://www.forvia.com,MED,pending,,,false
Gentex Corporation,info@gentex.com,tier1,ADAS Systems Engineer,"Zeeland, MI",West Michigan/Zeeland,Full Display Mirror and camera monitoring systems need adverse-condition edge cases,https://www.gentex.com,HIGH,pending,,,false
Valeo North America,info@valeo.com,tier1,AV Validation Lead,"Troy, MI",Detroit Metro/Troy,SCALA lidar and Drive4U validation needs SOTIF scenario coverage for L3 programs,https://www.valeo.com,HIGH,pending,,,false
Autoliv Americas,info@autoliv.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Passive and active safety integration needs VRU edge cases for EU NCAP scoring,https://www.autoliv.com,HIGH,pending,,,false
Veoneer US Safety Systems,info@veoneer.com,tier1,Functional Safety Manager,"Southfield, MI",Detroit Metro/Southfield,Active safety electronics need SOTIF triggering-condition libraries for OEM release,https://www.veoneer.com,HIGH,pending,,,false
Visteon Corporation,info@visteon.com,tier1,ADAS Systems Engineer,"Van Buren Township, MI",Willow Run Corridor,DriveCore compute platform validation needs scenario-based safety evidence,https://www.visteon.com,HIGH,pending,,,false
Joyson Safety Systems,info@joysonsafety.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Occupant and active safety integration needs edge-case scenarios for NCAP protocols,https://www.joysonsafety.com,HIGH,pending,,,false
Adient,info@adient.com,tier1,Functional Safety Manager,"Plymouth, MI",Detroit Metro/Plymouth,Seating safety systems in AV interiors need new occupant-state edge-case scenarios,https://www.adient.com,MED,pending,,,false
Dana Incorporated,info@dana.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,Drive-by-wire and e-axle safety content needs ISO 26262 scenario evidence,https://www.dana.com,MED,pending,,,false
American Axle and Manufacturing,info@aam.com,tier1,Functional Safety Manager,"Detroit, MI",Detroit Metro,Electric drive units feeding AV platforms need safety-critical validation scenarios,https://www.aam.com,MED,pending,,,false
Nexteer Automotive,info@nexteer.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Steer-by-wire and hands-off detection are core UN-R157 SOTIF concerns our library targets,https://www.nexteer.com,HIGH,pending,,,false
Tenneco,info@tenneco.com,tier1,ADAS Systems Engineer,"Northville, MI",Detroit Metro/Northville,Semi-active suspension interacting with ADAS needs coupled edge-case scenarios,https://www.tenneco.com,MED,pending,,,false
Cooper Standard,info@cooperstandard.com,tier1,Functional Safety Manager,"Northville, MI",Detroit Metro/Northville,Sensor-adjacent sealing and cleaning systems affect perception in adverse-weather edge cases,https://www.cooperstandard.com,LOW,pending,,,false
Brose North America,info@brose.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Automated door and closure systems in robotaxis need new hazard scenarios,https://www.brose.com,MED,pending,,,false
MAHLE Industries,info@mahle.com,tier1,Functional Safety Manager,"Farmington Hills, MI",Detroit Metro,Thermal management for AV compute stacks needs safety-relevant degradation scenarios,https://www.mahle.com,LOW,pending,,,false
Marelli North America,info@marelli.com,tier1,ADAS Validation Lead,"Southfield, MI",Detroit Metro/Southfield,Adaptive lighting and sensor integration need night and glare edge cases for NCAP,https://www.marelli.com,MED,pending,,,false
Panasonic Automotive Systems,info@na.panasonic.com,tier1,ADAS Systems Engineer,"Farmington Hills, MI",Detroit Metro,Cockpit domain and camera systems need SOTIF scenario coverage for OEM programs,https://na.panasonic.com,MED,pending,,,false
HARMAN International,info@harman.com,tier1,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,Ready Care driver monitoring needs edge-case scenarios for UN-R157 driver-availability logic,https://www.harman.com,HIGH,pending,,,false
Alps Alpine North America,info@alpsalpine.com,tier1,ADAS Systems Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Sensing and HMI content for automated driving needs validated edge-case data,https://www.alpsalpine.com,MED,pending,,,false
Hitachi Astemo Americas,info@hitachiastemo.com,tier1,AV Validation Lead,"Farmington Hills, MI",Detroit Metro,Stereo camera and AD ECU validation needs SOTIF triggering-condition scenarios,https://www.hitachiastemo.com,HIGH,pending,,,false
AISIN World Corp of America,info@aisinworld.com,tier1,Functional Safety Manager,"Northville, MI",Detroit Metro/Northville,Braking and parking automation content needs ISO 26262 and SOTIF scenario evidence,https://www.aisinworld.com,MED,pending,,,false
Toyota Boshoku America,info@toyota-boshoku.com,tier1,Safety Case Engineer,"Novi, MI",Novi Tech Corridor,AV interior and occupant sensing concepts need new hazard scenario coverage,https://www.toyota-boshoku.com,LOW,pending,,,false
JTEKT North America,info@jtekt.com,tier1,Functional Safety Manager,"Plymouth, MI",Detroit Metro/Plymouth,Electric power steering for hands-off driving is a core UN-R157 SOTIF interface,https://www.jtekt.com,MED,pending,,,false
NSK Americas,info@nsk.com,tier1,ADAS Systems Engineer,"Ann Arbor, MI",Ann Arbor Area,Steering and actuation components in ADAS loops need failure-mode edge cases,https://www.nsk.com,LOW,pending,,,false
Schaeffler Group USA,info@schaeffler.us,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Steer-by-wire and rolling chassis programs need scenario-based safety validation,https://www.schaeffler.us,MED,pending,,,false
Vitesco Technologies USA,info@vitesco-technologies.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Safety-critical powertrain controls need ISO 26262 aligned scenario evidence,https://www.vitesco-technologies.com,MED,pending,,,false
Webasto,info@webasto.com,tier1,ADAS Systems Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Roof-mounted sensor pods for AVs need environmental and soiling edge cases,https://www.webasto.com,MED,pending,,,false
Gentherm,info@gentherm.com,tier1,Functional Safety Manager,"Northville, MI",Detroit Metro/Northville,Occupant sensing for AV cabins needs new driver-state edge-case scenarios,https://www.gentherm.com,LOW,pending,,,false
Yazaki North America,info@yazaki-na.com,tier1,Safety Case Engineer,"Canton, MI",Detroit Metro,High-speed sensor data architectures need integrity scenarios for AV safety cases,https://www.yazaki-na.com,LOW,pending,,,false
Yanfeng Automotive Interiors,info@yfai.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,AV interior concepts need occupant-safety edge cases for non-standard seating,https://www.yfai.com,LOW,pending,,,false
Mitsubishi Electric Automotive America,info@meaa-mea.com,tier1,AV Validation Lead,"Northville, MI",Detroit Metro/Northville,Automated driving sensing portfolio needs SOTIF scenario coverage for OEM programs,https://www.meaa-mea.com,HIGH,pending,,,false
LG Electronics Vehicle Solutions,info@lg.com,tier1,ADAS Systems Engineer,"Troy, MI",Detroit Metro/Troy,ADAS camera and telematics content needs edge-case validation for OEM release,https://www.lg.com,MED,pending,,,false
Flex-N-Gate,info@flex-n-gate.com,tier1,Safety Case Engineer,"Detroit, MI",Detroit Metro,Lighting and sensor-integrated fascias need adverse-condition perception scenarios,https://www.flex-n-gate.com,LOW,pending,,,false
Stoneridge,info@stoneridge.com,tier1,ADAS Validation Lead,"Novi, MI",Novi Tech Corridor,MirrorEye camera monitor system needs regulated and edge-case visibility scenarios,https://www.stoneridge.com,HIGH,pending,,,false
Hyundai Mobis North America,info@mobis.com,tier1,Functional Safety Manager,"Plymouth, MI",Detroit Metro/Plymouth,ADAS sensor and integrated controller validation needs SOTIF edge-case libraries,https://www.mobis.com,HIGH,pending,,,false
Kostal North America,info@kostal.com,tier1,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,Steering column controls and hands-on detection tie directly to UN-R157 requirements,https://www.kostal.com,MED,pending,,,false
Preh Inc,info@preh.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,HMI and control units in automated driving need driver-interaction edge cases,https://www.preh.com,MED,pending,,,false
TE Connectivity,info@te.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Sensor and high-speed data connectivity for AVs needs integrity failure scenarios,https://www.te.com,LOW,pending,,,false
Eaton Vehicle Group,info@eaton.com,tier1,Safety Case Engineer,"Galesburg, MI",West Michigan,Commercial vehicle safety-critical controls need ISO 26262 scenario evidence,https://www.eaton.com,MED,pending,,,false
Guardian Glass,info@guardian.com,tier1,ADAS Systems Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Windshield optics affect camera perception and are a real SOTIF triggering condition,https://www.guardian.com,LOW,pending,,,false
Varroc Lighting Systems,info@varroclighting.com,tier1,ADAS Validation Lead,"Plymouth, MI",Detroit Metro/Plymouth,Adaptive driving beam validation needs night and oncoming-traffic edge cases,https://www.varroclighting.com,MED,pending,,,false
N.S. International,info@nsna.com,tier1,ADAS Systems Engineer,"Troy, MI",Detroit Metro/Troy,Head-up display content for automated driving needs HMI edge-case scenarios,https://www.nsna.com,MED,pending,,,false
OPmobility,info@opmobility.com,tier1,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,Sensor-integrated exteriors need soiling and damage scenarios that degrade perception,https://www.opmobility.com,MED,pending,,,false
Inteva Products,info@intevaproducts.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Closure and interior electronics in AV fleets need new hazard scenario coverage,https://www.intevaproducts.com,LOW,pending,,,false
Android Industries,info@androidindustries.com,tier1,Test Engineering Manager,"Auburn Hills, MI",Auburn Hills Corridor,Automated assembly cells adjacent to AV programs need functional safety validation,https://www.androidindustries.com,LOW,pending,,,false
Prefix Corporation,info@prefix.com,tier1,AV Validation Lead,"Rochester Hills, MI",Detroit Metro,Prototype AV builds and sensor integration need edge-case test scenarios,https://www.prefix.com,MED,pending,,,false
Toyoda Gosei North America,info@toyoda-gosei.com,tier1,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,Sensor-integrated exterior components affect perception in adverse conditions,https://www.toyoda-gosei.com,LOW,pending,,,false
Niterra North America,info@niterra.com,tier1,Functional Safety Manager,"Wixom, MI",Detroit Metro,Automotive sensing portfolio needs ISO 26262 aligned validation scenarios,https://www.niterra.com,LOW,pending,,,false
Hanon Systems,info@hanonsystems.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,Thermal management of AV compute needs degradation scenarios for safety analysis,https://www.hanonsystems.com,LOW,pending,,,false
Nidec Automotive Motor Americas,info@nidec.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Actuation motors in steering and braking loops need safety-critical edge cases,https://www.nidec.com,LOW,pending,,,false
SAF-Holland,info@safholland.com,tier1,Safety Case Engineer,"Holland, MI",West Michigan/Holland,Trailer braking and coupling automation need commercial-vehicle edge cases,https://www.safholland.com,LOW,pending,,,false
Musashi Americas,info@musashiamericas.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Driveline components in AV platforms need safety-relevant failure scenarios,https://www.musashiamericas.com,LOW,pending,,,false
Mayco International,info@maycointernational.com,tier1,Safety Case Engineer,"Sterling Heights, MI",Detroit Metro/Sterling Heights,Interior and exterior systems for AV platforms need occupant-safety scenarios,https://www.maycointernational.com,LOW,pending,,,false
Martinrea International,info@martinrea.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Structural and fluid systems in AV platforms need safety-relevant validation content,https://www.martinrea.com,LOW,pending,,,false
Grupo Antolin North America,info@grupoantolin.com,tier1,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Headliner-integrated sensors for AVs need packaging and perception edge cases,https://www.grupoantolin.com,LOW,pending,,,false
ATCO Industries,info@atcoindustries.com,tier1,Test Engineering Manager,"Sterling Heights, MI",Detroit Metro/Sterling Heights,Quality containment for ADAS components benefits from scenario-based failure data,https://www.atcoindustries.com,LOW,pending,,,false
Microchip Technology,info@microchip.com,tier1,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,Detroit Automotive Technology Center supports ISO 26262 designs needing scenario validation,https://www.microchip.com,MED,pending,,,false
Infineon Technologies Americas,info@infineon.com,tier1,Safety Case Engineer,"Novi, MI",Novi Tech Corridor,AURIX safety controllers in ADAS ECUs need system-level edge-case evidence,https://www.infineon.com,MED,pending,,,false
Renesas Electronics America,info@renesas.com,tier1,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,R-Car ADAS SoCs need scenario-based validation to support customer safety cases,https://www.renesas.com,MED,pending,,,false
NXP Semiconductors,info@nxp.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,S32 and imaging radar platforms need SOTIF scenarios for perception validation,https://www.nxp.com,MED,pending,,,false
Perceptron,info@perceptron.com,tier1,Test Engineering Manager,"Plymouth, MI",Detroit Metro/Plymouth,3D vision metrology expertise maps onto sensor calibration edge cases for ADAS,https://www.perceptron.com,LOW,pending,,,false
Eckhart,info@eckhartusa.com,tier1,Test Engineering Manager,"Warren, MI",Detroit Metro/Warren,Automation and AGV safety work overlaps with autonomous system hazard analysis,https://www.eckhartusa.com,LOW,pending,,,false
FANUC America,info@fanucamerica.com,tier1,Functional Safety Manager,"Rochester Hills, MI",Detroit Metro,Autonomous mobile robot safety validation shares methodology with AV SOTIF work,https://www.fanucamerica.com,LOW,pending,,,false
KUKA,info@kuka.com,tier1,Safety Case Engineer,"Shelby Township, MI",Detroit Metro,Mobile robotics safety cases benefit from structured edge-case scenario libraries,https://www.kuka.com,LOW,pending,,,false
Torc Robotics,info@torc.ai,av_operator,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,New Ann Arbor engineering center scaling autonomous trucking needs edge-case regression content,https://www.torc.ai,HIGH,pending,,,false
Refraction AI,info@refraction.ai,av_operator,AV Validation Lead,"Ann Arbor, MI",Ann Arbor Area,Sidewalk and road-edge delivery AVs face VRU edge cases our library covers,https://www.refraction.ai,HIGH,pending,,,false
Cavnue,info@cavnue.com,av_operator,Director of Autonomy,"Detroit, MI",Detroit/Corktown,I-94 connected and automated corridor work needs standardized edge-case scenario definitions,https://www.cavnue.com,HIGH,pending,,,false
Dataspeed Inc,info@dataspeedinc.com,av_operator,AV Validation Lead,"Rochester Hills, MI",Detroit Metro,Drive-by-wire AV research platforms need ready-made edge-case scenarios for customer programs,https://www.crunchbase.com/organization/dataspeed,HIGH,pending,,,false
Derq,info@derq.com,av_operator,Safety Case Engineer,"Detroit, MI",Detroit Metro,V2X collision-prediction at intersections needs validated conflict edge cases,https://www.derq.com,HIGH,pending,,,false
Pratt Miller,info@prattmiller.com,av_operator,Director of Autonomy,"New Hudson, MI",Detroit Metro,Autonomous defense and motorsport vehicle programs need structured scenario validation,https://www.prattmiller.com,HIGH,pending,,,false
dSPACE Inc,info@dspace.com,sim_tool,Simulation Engineer,"Wixom, MI",Detroit Metro/Wixom,SIMPHERA and HIL customers need validated edge-case scenario content for ADAS release testing,https://www.dspace.com,HIGH,pending,,,false
Vector North America,info@vector.com,sim_tool,Simulation Engineer,"Novi, MI",Novi Tech Corridor,DYNA4 and vTESTstudio users need scenario libraries mapped to ISO 21448,https://www.vector.com,HIGH,pending,,,false
ETAS Inc,info@etas.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,COSYM virtual validation customers need SOTIF edge-case scenario packs,https://www.etas.com,HIGH,pending,,,false
IPG Automotive USA,info@ipg-automotive.com,sim_tool,Simulation Engineer,"Novi, MI",Novi Tech Corridor,CarMaker users need pre-validated edge-case scenarios for ADAS and AD sign-off,https://www.ipg-automotive.com,HIGH,pending,,,false
VI-grade,info@vi-grade.com,sim_tool,Simulation Engineer,"Farmington Hills, MI",Detroit Metro,Driving simulator customers need standardized edge-case scenarios for human-in-the-loop studies,https://www.vi-grade.com,HIGH,pending,,,false
Siemens Digital Industries Software,info@siemens.com,sim_tool,Simulation Engineer,"Plymouth, MI",Detroit Metro/Plymouth,Simcenter Prescan users need curated SOTIF edge-case scenario content,https://www.sw.siemens.com,HIGH,pending,,,false
Altair Engineering,info@altair.com,sim_tool,Simulation Engineer,"Troy, MI",Detroit Metro/Troy,Vehicle simulation portfolio can be extended with ADAS edge-case scenario libraries,https://www.altair.com,MED,pending,,,false
Hexagon Manufacturing Intelligence,info@hexagon.com,sim_tool,Simulation Engineer,"Novi, MI",Novi Tech Corridor,Virtual test and positioning portfolio pairs well with edge-case scenario data,https://hexagon.com,MED,pending,,,false
ESI North America,info@esi-group.com,sim_tool,Simulation Engineer,"Farmington Hills, MI",Detroit Metro,Virtual prototyping customers need ADAS scenario content for safety validation,https://www.esi-group.com,MED,pending,,,false
MathWorks,info@mathworks.com,sim_tool,Simulation Engineer,"Novi, MI",Novi Tech Corridor,Automated Driving Toolbox users need ready-made SOTIF edge-case scenarios,https://www.mathworks.com,MED,pending,,,false
Ansys,info@ansys.com,sim_tool,Simulation Engineer,"Novi, MI",Novi Tech Corridor,AVxcelerate sensor simulation needs edge-case scenario content for customer safety cases,https://www.ansys.com,MED,pending,,,false
Dassault Systemes,info@3ds.com,sim_tool,Simulation Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Virtual twin programs for vehicles need validated ADAS edge-case scenarios,https://www.3ds.com,MED,pending,,,false
Intrepid Control Systems,info@intrepidcs.com,sim_tool,Test Engineering Manager,"Troy, MI",Detroit Metro/Troy,Vehicle network data tools pair with scenario libraries for ADAS validation campaigns,https://www.intrepidcs.com,HIGH,pending,,,false
Danlaw Inc,info@danlawinc.com,sim_tool,V&V Manager,"Novi, MI",Novi Tech Corridor,V2X and connected vehicle test services need standardized edge-case scenarios,https://www.danlawinc.com,HIGH,pending,,,false
Sakor Technologies,info@sakor.com,sim_tool,Test Engineering Manager,"Owosso, MI",Mid-Michigan,Dynamometer test systems can be driven by scenario-based ADAS validation profiles,https://www.sakor.com,MED,pending,,,false
